author,title,abstract,abstract_embedded
"C. Bal\'azs, E. L. Berger, P. M. Nadolsky, C.-P. Yuan","Calculation of prompt diphoton production cross sections at Tevatron and
  LHC energies","  A fully differential calculation in perturbative quantum chromodynamics is
presented for the production of massive photon pairs at hadron colliders. All
next-to-leading order perturbative contributions from quark-antiquark,
gluon-(anti)quark, and gluon-gluon subprocesses are included, as well as
all-orders resummation of initial-state gluon radiation valid at
next-to-next-to-leading logarithmic accuracy. The region of phase space is
specified in which the calculation is most reliable. Good agreement is
demonstrated with data from the Fermilab Tevatron, and predictions are made for
more detailed tests with CDF and DO data. Predictions are shown for
distributions of diphoton pairs produced at the energy of the Large Hadron
Collider (LHC). Distributions of the diphoton pairs from the decay of a Higgs
boson are contrasted with those produced from QCD processes at the LHC, showing
that enhanced sensitivity to the signal can be obtained with judicious
selection of events.
","[tensor([-9.1432e-02, -6.5238e-02, -4.0436e-02, -5.7057e-02,  1.7331e-02,
         1.3368e-02, -3.0619e-02,  2.1762e-02,  1.5479e-02,  4.8674e-02,
         7.2428e-02, -3.1153e-02,  4.9105e-02,  9.7064e-03, -5.5759e-02,
        -2.3469e-03, -2.1146e-02, -3.5687e-02, -7.3353e-02,  2.8861e-02,
         3.2140e-02,  1.0339e-01,  1.2288e-02, -3.1903e-03,  7.7923e-02,
        -3.4885e-02, -7.7284e-02, -5.4023e-02,  1.1376e-01, -1.2394e-03,
         8.7346e-02,  5.8901e-02, -8.2447e-03, -1.9810e-03,  1.7754e-01,
         8.9455e-03,  2.8198e-02, -2.6848e-02,  3.4012e-02,  4.9195e-02,
         3.9233e-02, -2.6703e-03, -2.5468e-02,  5.9018e-02,  7.1476e-02,
        -6.9261e-03,  1.4575e-02, -4.9244e-03, -6.6397e-02,  4.2928e-02,
        -1.3678e-02, -2.7800e-02, -8.1535e-03,  5.9664e-02, -2.7872e-02,
         1.3199e-02,  4.1255e-03, -7.2448e-02, -6.1769e-02, -3.8787e-02,
         2.6108e-02, -2.2305e-02, -2.3781e-02,  1.6691e-02,  4.7346e-02,
         2.9978e-03, -3.3509e-02,  3.8968e-02,  5.1875e-02,  1.0698e-01,
        -8.7724e-02, -3.4334e-02, -3.9806e-02, -3.4926e-02,  4.5633e-02,
        -9.3457e-02,  1.0602e-02, -5.8054e-02, -2.2225e-02, -5.7538e-02,
         3.9415e-02, -6.1335e-04,  1.6260e-02,  2.4771e-02, -1.3272e-02,
        -5.1073e-02, -6.9656e-02,  2.1585e-02,  7.8513e-02, -3.6577e-02,
        -4.0890e-02, -5.6920e-02, -1.3556e-02, -1.2315e-03,  2.0858e-03,
         6.8329e-02, -4.9599e-02, -5.8098e-02,  1.4659e-01, -4.1317e-02,
         3.6407e-02, -6.2371e-02,  1.7129e-02, -1.3899e-02, -6.7398e-02,
        -4.4999e-02,  2.3653e-02,  1.0862e-01,  4.1466e-03, -3.2680e-02,
         4.6787e-02,  1.6262e-02,  4.7199e-02, -4.6673e-02, -9.7912e-03,
        -4.8880e-02,  5.4146e-02, -5.2270e-02,  6.4081e-02,  1.1991e-02,
        -6.2690e-02,  1.3933e-02, -7.2476e-02,  7.1369e-02, -8.1722e-03,
        -9.8042e-03,  3.2539e-02, -4.0662e-31,  2.6403e-02, -7.9106e-02,
         3.7373e-02, -5.0172e-02,  1.3191e-02,  8.9562e-02,  7.5735e-03,
        -1.0987e-01, -2.2332e-02,  4.3567e-02, -1.4904e-02,  9.5273e-03,
        -4.5869e-02,  8.4612e-02, -5.1951e-02, -1.3562e-02, -5.1958e-02,
         7.5922e-02, -1.1006e-02, -5.2893e-02, -7.4079e-03,  8.8767e-02,
        -2.6359e-02, -4.7433e-02,  3.2222e-02,  7.0053e-02,  1.1311e-02,
        -2.0712e-02, -1.6420e-01, -1.6689e-02,  5.8124e-02,  3.8020e-02,
        -8.4807e-03, -1.3831e-02,  1.5648e-02,  1.8576e-02, -1.1547e-01,
        -5.9707e-02, -4.3275e-02, -1.4930e-02, -1.7617e-02,  1.5342e-02,
        -5.8090e-02,  9.2879e-03, -1.8067e-02, -5.0615e-03, -3.8328e-02,
         2.3390e-02,  4.5342e-02, -3.4433e-02, -2.0821e-02,  4.5910e-02,
         2.9053e-02, -3.3998e-02,  8.0682e-02,  3.3407e-03,  5.0315e-02,
         3.2931e-02,  2.1731e-02,  4.8757e-02, -1.3983e-03, -8.4581e-02,
         3.0925e-02, -8.1872e-02,  6.9096e-02, -8.5669e-02, -1.9424e-02,
         4.0374e-02,  5.1393e-03,  4.4555e-02, -4.3107e-02,  2.9940e-04,
         6.0344e-02, -1.2300e-02,  1.0230e-01, -2.3859e-02, -1.1058e-01,
         1.4065e-02, -3.8279e-02,  8.4014e-03, -1.0967e-01, -3.5189e-02,
        -1.2645e-01, -5.6931e-02, -9.4269e-02, -2.8139e-02,  1.3479e-02,
        -2.0750e-02, -1.6657e-02, -4.2777e-02, -1.3889e-02, -2.5136e-02,
         5.9103e-02,  4.5289e-02, -8.5938e-02, -5.9160e-33, -4.0889e-02,
         6.3054e-02, -2.0693e-02,  4.3581e-02,  1.5741e-02, -2.1960e-02,
        -1.3604e-02,  2.9180e-03,  1.6895e-02,  7.6709e-03,  8.6827e-02,
         9.1559e-02, -8.5525e-02, -1.0279e-02, -6.3210e-02,  1.2914e-01,
        -3.7645e-03, -1.9753e-02,  9.7347e-03,  5.7621e-02,  1.4970e-02,
         6.0184e-03,  1.6361e-02,  4.2450e-02, -9.9371e-03,  3.8569e-02,
         6.1609e-02, -8.4466e-02,  1.0962e-02,  8.4707e-02, -1.4854e-02,
        -4.1839e-02, -4.5916e-03,  3.2182e-02, -7.6973e-03, -8.6654e-02,
         8.0541e-02,  1.3734e-02, -3.6457e-02, -7.9439e-02,  6.6719e-02,
         8.9820e-02,  3.6312e-02,  3.2916e-03, -1.6120e-02,  5.7492e-02,
         5.6595e-03,  1.6570e-02, -5.8028e-02,  2.6500e-02, -3.5825e-02,
         1.8921e-03,  6.4795e-02,  6.9695e-03,  3.3370e-02,  6.5833e-02,
        -3.4491e-02, -3.5672e-02, -7.2269e-02, -8.8047e-03, -8.7103e-02,
         3.5291e-03, -6.1047e-02,  2.2048e-02, -3.0444e-02,  1.5217e-02,
        -8.3127e-02,  7.4406e-02,  2.3295e-02, -1.2038e-02,  5.7045e-03,
         2.2623e-02,  3.7038e-02, -5.9633e-02,  1.8273e-02,  1.1790e-03,
         7.1862e-02, -7.7989e-02,  6.1911e-03, -1.1260e-02, -7.5927e-02,
         3.3773e-02, -5.6180e-02,  2.1979e-02,  1.1303e-02,  2.7578e-02,
        -6.7552e-02,  5.1597e-02,  9.6606e-03, -6.1893e-02,  5.0105e-02,
         3.1412e-02, -4.2460e-02,  3.9962e-02,  4.8934e-02, -5.3653e-33,
        -1.7646e-02, -1.0361e-01, -4.1453e-02, -2.0963e-02,  3.3336e-03,
        -1.1912e-02,  2.5182e-02,  3.9603e-02,  3.5707e-03,  6.8377e-02,
         4.9084e-02, -3.6906e-02,  8.0038e-03, -1.7236e-01,  5.6408e-03,
        -1.2294e-02, -8.9652e-03, -6.5119e-03, -8.7760e-03, -5.3147e-02,
        -3.1526e-02,  4.8580e-02,  6.5836e-02, -5.1782e-02, -3.7668e-02,
         1.3776e-01, -1.5586e-02,  1.6431e-02, -3.8899e-02, -4.4569e-02,
         1.4542e-01, -1.0146e-02, -7.6360e-02,  1.9371e-02, -4.5554e-02,
         6.6757e-03,  5.4340e-02, -4.0883e-02,  5.2420e-02,  5.2518e-02,
        -3.3813e-02,  5.2150e-02,  9.4743e-02,  3.1272e-02,  4.1007e-02,
         2.6008e-02, -2.9383e-02,  4.4505e-02,  7.3276e-02, -2.9858e-02,
        -1.1278e-02, -1.7470e-02,  7.6465e-03, -3.8926e-02, -2.4350e-02,
         1.7814e-02,  2.6313e-03, -1.6310e-02,  1.1876e-02,  1.4075e-02,
         8.6455e-02,  5.9024e-02,  4.4322e-02, -1.9616e-02], device='mps:0'), tensor([-1.1600e-01, -8.6436e-04, -5.5486e-02, -1.0508e-02,  6.9678e-02,
        -3.8232e-02, -1.2262e-02,  9.7083e-02,  1.5511e-02, -2.7522e-04,
         5.5870e-02, -4.9928e-02,  8.3495e-02, -5.8089e-02, -1.4482e-01,
         1.5185e-02, -4.6354e-02, -1.5663e-02, -3.0273e-02, -1.2366e-02,
        -3.4999e-02,  1.0015e-01,  4.9440e-02,  4.5791e-02,  7.6425e-02,
        -2.5082e-02, -3.4850e-02, -2.3109e-02,  5.6958e-02, -2.4758e-02,
         1.0917e-01,  5.1529e-02, -1.9290e-02,  1.9370e-02,  1.2778e-01,
         2.8472e-02, -1.6258e-02, -6.5387e-02,  5.9277e-02,  5.6854e-02,
         3.0329e-02, -5.6245e-03, -3.0048e-03,  5.1810e-02, -9.6072e-03,
         3.2501e-02, -5.6221e-02, -4.6745e-03, -9.0575e-02,  5.6429e-02,
         1.7324e-03, -8.7181e-03, -2.9425e-02,  6.3982e-02, -7.8169e-02,
        -5.2128e-03, -1.0283e-01, -1.2650e-01, -7.9344e-02,  1.5372e-02,
        -4.7225e-02,  4.5892e-02, -2.6218e-03,  2.1655e-02,  6.3513e-02,
         5.1585e-02, -2.7767e-02, -1.6100e-02,  7.6069e-02, -3.1482e-02,
         2.8843e-02,  9.4901e-03,  1.9214e-02, -4.9575e-03,  5.9125e-02,
        -1.2880e-01,  4.7468e-02, -4.0851e-02, -4.4187e-02, -6.1379e-02,
        -1.1695e-02, -1.0959e-02,  5.2013e-02, -1.1662e-02,  1.2175e-02,
         3.0079e-02, -3.1814e-02,  6.6133e-02,  3.6475e-03, -3.7140e-02,
         3.3448e-02, -4.9015e-02, -6.2845e-02,  3.6052e-02, -4.8711e-02,
         8.3857e-02, -7.0563e-03, -4.6617e-02,  1.1310e-01,  1.0500e-02,
         3.7606e-02,  4.3792e-02,  4.8585e-03, -5.3876e-02, -5.2768e-02,
        -9.5304e-02,  6.3121e-02,  8.1158e-02,  2.7326e-03, -1.9828e-02,
         2.5857e-02, -9.3539e-03,  1.3735e-02, -4.2890e-02, -6.9076e-02,
        -8.5701e-02,  1.4680e-02, -2.4729e-02,  2.6100e-03, -5.6890e-02,
        -3.5452e-02,  1.6879e-02, -3.8461e-02,  7.8407e-02, -9.2214e-03,
        -1.9171e-03, -1.4207e-03, -4.9060e-31,  8.2925e-02, -5.2874e-02,
         2.2629e-02, -1.9058e-02, -5.9589e-02,  7.4193e-02, -1.2287e-02,
        -9.0066e-02, -7.8585e-03,  6.1118e-02, -7.5971e-02,  2.3211e-02,
        -7.1539e-02,  3.6930e-02, -8.3983e-02, -1.2738e-02, -5.8629e-02,
         6.9436e-02, -7.3185e-03, -1.2504e-02, -1.1999e-03,  3.8699e-02,
         5.5002e-02, -1.3302e-02,  9.1084e-02,  6.5762e-02, -6.1663e-02,
         1.7377e-02, -1.3718e-01, -1.9855e-02,  4.4743e-02,  8.7949e-03,
        -7.6886e-03, -2.6643e-02,  3.5602e-03,  4.0336e-02, -5.7446e-02,
        -6.8586e-02, -2.3322e-02, -1.0727e-02, -1.8804e-02,  6.5011e-02,
         3.2203e-02, -8.9051e-02, -1.6511e-02, -2.4264e-02, -5.9135e-02,
        -1.1997e-03,  2.7934e-02,  2.5918e-02,  2.3138e-02,  2.2325e-02,
         5.5189e-02,  2.0893e-03,  7.9791e-02, -2.8175e-02,  4.8271e-02,
         1.0944e-02,  6.3066e-02,  1.3883e-01,  2.8396e-02, -2.0443e-02,
        -6.5775e-03, -3.8237e-02,  4.1174e-02,  4.4313e-02, -4.5111e-02,
        -1.6420e-03,  2.7203e-02,  8.0163e-02, -1.7404e-03, -2.6972e-02,
         5.7078e-02, -5.3249e-02,  2.9112e-02, -5.0839e-02, -1.1449e-01,
        -7.2662e-02, -3.8944e-02,  1.8613e-02,  2.8822e-02, -4.8589e-02,
        -1.3125e-01, -7.9242e-02, -5.6280e-02,  1.9821e-03,  1.3357e-02,
        -5.7905e-02, -2.4631e-02, -2.1770e-03,  5.5723e-03,  3.2692e-02,
        -1.7748e-02, -3.7424e-02,  4.8703e-04, -5.8856e-33, -1.0029e-01,
         6.5657e-02,  1.5262e-02, -4.0171e-04, -3.8054e-02, -4.3228e-02,
        -2.0931e-02,  1.4532e-02,  1.5597e-02,  1.3001e-02,  1.1189e-01,
         3.3356e-02, -1.5916e-01, -3.2719e-02, -1.0846e-01,  7.7651e-02,
         2.1870e-02, -3.5026e-02,  4.9691e-02,  4.7476e-02, -9.1441e-03,
         3.3984e-02, -4.6490e-02, -3.0479e-02,  1.0630e-02,  9.5027e-03,
         6.8692e-02, -1.9408e-02,  4.1874e-02, -2.4507e-02,  2.4163e-02,
        -8.1392e-02,  1.1248e-02,  7.1944e-02,  6.5965e-02, -4.7805e-02,
         8.7530e-02,  1.8531e-02,  7.6388e-03, -9.5755e-02,  6.1595e-02,
         7.8239e-02, -5.5110e-03, -2.3605e-02,  2.6156e-02,  6.2439e-02,
        -1.6535e-02, -4.6493e-03,  7.2229e-02,  2.6994e-02,  4.3420e-03,
        -7.7559e-02, -1.1935e-02,  3.6821e-02,  2.0052e-02,  1.5588e-02,
        -6.0041e-02,  2.6560e-02, -1.2840e-02, -5.4795e-02, -2.0150e-02,
         6.2419e-04, -9.5219e-02,  7.4693e-02, -3.3950e-02,  1.1919e-02,
        -6.3955e-02,  1.5662e-02, -1.2553e-02,  6.0833e-02, -1.8540e-02,
         8.0346e-04,  9.3183e-02, -6.5570e-02,  1.4637e-02, -1.8003e-02,
         1.1311e-02, -1.5050e-02,  7.3490e-02,  1.8295e-03,  1.2499e-02,
        -1.3969e-02,  1.4614e-02,  1.7927e-02,  5.1026e-02,  4.8843e-02,
        -1.5953e-02, -3.7739e-02,  1.8560e-03, -4.6344e-02,  4.5938e-02,
         1.3944e-02,  2.6784e-03,  6.2233e-02,  4.4703e-02, -4.9817e-33,
         3.9816e-04, -1.1305e-01, -6.2958e-02, -3.6895e-02, -1.8400e-02,
         1.6324e-02,  9.9035e-02, -2.2504e-02, -2.4973e-02,  1.5624e-02,
         2.7398e-02,  1.5691e-02, -3.0665e-02, -8.8679e-02,  3.3285e-02,
         2.5657e-02, -8.2676e-03, -2.5165e-02, -1.3259e-02,  1.1090e-02,
        -5.1522e-02,  1.0033e-02,  1.1363e-01, -1.7806e-02, -2.8789e-02,
         9.8568e-02,  5.8904e-03,  1.7153e-02, -3.7569e-02, -2.3456e-02,
         8.9588e-02, -5.8946e-03, -1.6187e-02, -5.6824e-02,  8.5681e-02,
         2.1308e-02, -2.7947e-02, -1.9477e-02,  1.1949e-01,  5.6126e-02,
        -9.6655e-02,  5.6168e-02, -6.0739e-03,  2.2019e-02,  6.8861e-02,
        -3.8514e-02, -4.7823e-03,  2.1150e-02,  1.7378e-02, -3.2681e-02,
        -8.7177e-03, -8.7385e-02,  1.3067e-02, -8.3295e-02, -4.1733e-02,
        -1.8131e-03,  7.2800e-03,  4.6095e-02,  3.5400e-02, -2.4239e-02,
         5.4616e-02, -8.1798e-03,  4.0696e-02,  5.9826e-03], device='mps:0'), tensor([ 3.3663e-02, -4.7821e-02, -3.6424e-02, -5.7901e-02,  6.3237e-02,
        -1.1161e-03,  4.7294e-02, -4.3640e-02,  1.2402e-02,  1.1621e-02,
         8.3274e-02, -1.6156e-02,  2.0780e-02, -3.0078e-02, -5.8800e-02,
        -1.2964e-02,  6.0882e-02,  8.6144e-02, -1.0660e-01,  1.9216e-02,
         8.5013e-03,  6.8801e-02,  3.4077e-02,  4.3810e-02, -3.7371e-02,
         2.2273e-02, -4.7634e-02, -7.9344e-02,  8.6545e-02,  4.5851e-03,
         8.4353e-02, -3.9057e-03, -1.1080e-02, -1.3803e-02,  7.1129e-02,
         4.4612e-02, -3.3241e-02, -6.2068e-02,  7.7630e-02, -1.1208e-02,
        -2.0406e-02, -1.4663e-02, -5.7689e-02,  5.8378e-02,  5.4447e-03,
        -4.3205e-02,  1.8922e-02,  2.8508e-02, -4.4779e-02, -1.1972e-02,
        -2.6171e-02,  2.0202e-02, -1.4683e-03, -5.4846e-02, -8.8990e-02,
         3.5032e-02, -1.2533e-02, -6.6554e-02, -6.7628e-02, -2.5084e-02,
         1.7181e-02,  4.9059e-02, -1.9588e-02,  4.7970e-02,  5.0462e-02,
         1.1584e-03, -2.3127e-02, -7.2107e-03,  8.3458e-02,  4.7179e-02,
        -4.5548e-03, -4.4791e-02,  6.0696e-02,  1.3025e-02,  5.9430e-02,
        -1.8029e-01,  9.8261e-04, -7.3140e-02, -5.9045e-02, -3.0759e-02,
         4.4410e-03, -7.6650e-02,  1.0016e-01,  1.2749e-02, -1.6707e-03,
        -4.1031e-02, -2.8439e-02,  4.6679e-02, -1.3540e-02,  4.8207e-02,
        -7.5926e-02, -3.2289e-02,  6.7652e-04,  7.2168e-02,  1.8560e-03,
         1.5832e-02, -7.2193e-02, -3.3539e-02,  7.3663e-02,  2.5904e-02,
         3.8304e-02,  3.4965e-02, -4.9123e-02,  6.1913e-02,  1.1007e-02,
        -9.2355e-02,  1.5160e-03, -1.3735e-02, -5.0418e-02,  2.4518e-02,
        -1.7936e-02, -2.0311e-02,  6.9686e-03, -5.6556e-02, -7.2127e-02,
        -3.9994e-02,  6.0694e-02,  2.5239e-03,  5.9109e-02,  1.9482e-02,
         1.4629e-02, -4.7080e-02, -8.0354e-02,  8.8119e-02,  3.3192e-02,
        -8.1956e-02,  1.9373e-03,  1.0581e-32, -2.1570e-02, -1.4118e-02,
        -6.9964e-02, -4.5079e-02,  3.9516e-03,  5.0753e-02, -5.7166e-02,
        -1.2216e-01, -1.3988e-02,  6.4924e-02, -5.3804e-02,  2.8960e-02,
        -1.4998e-02,  9.4520e-02, -1.3558e-02,  4.5933e-02, -8.3106e-02,
         7.2367e-02,  1.0069e-01, -1.0803e-02, -2.1399e-02, -2.0452e-02,
         2.0185e-02,  1.2982e-02,  5.2303e-02,  1.9875e-02, -4.7592e-02,
         7.8595e-03, -7.3481e-02, -1.7187e-02,  2.8259e-02, -2.5934e-02,
         2.2963e-02, -5.8696e-02,  3.6909e-02,  3.6512e-02,  4.1764e-03,
        -8.2576e-02, -4.8597e-02,  1.0707e-02, -2.8820e-02, -2.1486e-02,
        -4.1399e-03,  2.7741e-02, -4.8025e-02, -1.9522e-02, -8.4643e-02,
         1.9570e-02, -9.7897e-03, -3.5002e-03,  4.4342e-02,  2.4154e-02,
         1.3068e-01, -2.5745e-02,  2.8304e-02, -1.3039e-02,  2.2672e-03,
        -2.1309e-02,  1.8850e-02,  3.7541e-02,  5.4011e-02, -7.8873e-02,
         6.8715e-02, -9.2513e-02,  1.1129e-01, -1.5349e-02, -4.8145e-03,
         2.0072e-02,  2.2213e-05, -5.9851e-02, -9.5770e-02,  2.3838e-02,
         6.1565e-02, -1.0601e-01, -8.7718e-02, -3.7538e-02, -8.9277e-02,
        -3.8435e-02,  2.5365e-02,  1.3106e-02, -2.5093e-02, -5.8369e-02,
        -2.7283e-02, -4.9061e-02, -8.2137e-02,  1.0833e-03, -3.3556e-02,
        -6.2574e-02, -3.6499e-02,  3.1287e-02,  6.9539e-02,  4.3565e-02,
        -1.9349e-02, -2.5004e-02,  6.5884e-03, -3.9250e-33, -7.3939e-02,
         5.2040e-02, -5.1389e-02,  9.2740e-02, -1.6600e-02,  2.6977e-02,
         1.4803e-02, -4.7417e-02,  6.2709e-02, -4.0404e-02,  1.8046e-02,
         3.5900e-02, -6.9800e-02, -5.3592e-03, -8.0026e-02,  4.6083e-02,
        -5.8255e-02,  6.0058e-02, -3.5893e-02,  2.3571e-02,  9.9926e-03,
         6.2787e-02, -1.7461e-02, -3.8640e-02,  2.3187e-02, -2.7333e-03,
